case:concept:name,concept:name,a:id,time:timestamp,org:resource,type
c5079,RECEPTION,0,2022-10-17 11:07:10.666888,27,EventType.ACTIVITY_COMPLETE
c5067,QUALITY_CONTROL,4,2022-10-17 11:10:39.610531,19,EventType.ACTIVITY_COMPLETE
c5068,REPAIR,3,2022-10-17 11:31:57.576888,0,EventType.ACTIVITY_COMPLETE
c5083,RECEPTION,0,2022-10-17 11:39:45.200624,42,EventType.ACTIVITY_COMPLETE
c5082,RECEPTION,0,2022-10-17 11:54:33.814644,7,EventType.ACTIVITY_COMPLETE
c5069,DISASSEMBLY,1,2022-10-17 12:30:06.627886,11,EventType.ACTIVITY_COMPLETE
c5080,RECEPTION,0,2022-10-17 12:34:38.608065,1,EventType.ACTIVITY_COMPLETE
c5073,RECEPTION,0,2022-10-17 13:03:12.671413,47,EventType.ACTIVITY_COMPLETE
c5070,ACKNOWLEDGEMENT,2,2022-10-17 13:04:50.459404,36,EventType.ACTIVITY_COMPLETE
c5077,RECEPTION,0,2022-10-17 13:08:32.685124,23,EventType.ACTIVITY_COMPLETE
c5079,ACKNOWLEDGEMENT,2,2022-10-17 13:34:29.818580,18,EventType.ACTIVITY_COMPLETE
c5074,ACKNOWLEDGEMENT,2,2022-10-17 13:46:37.529763,31,EventType.ACTIVITY_COMPLETE
c5072,ACKNOWLEDGEMENT,2,2022-10-17 13:47:22.968666,16,EventType.ACTIVITY_COMPLETE
c5068,QUALITY_CONTROL,4,2022-10-17 13:50:47.180623,19,EventType.ACTIVITY_COMPLETE
c5082,ACKNOWLEDGEMENT,2,2022-10-17 13:54:07.417443,11,EventType.ACTIVITY_COMPLETE
c5068,CREATE_INVOICE,5,2022-10-17 14:11:11.953544,18,EventType.ACTIVITY_COMPLETE
c5066,SHIPPING,6,2022-10-17 14:20:43.900202,38,EventType.ACTIVITY_COMPLETE
c5074,DISASSEMBLY,1,2022-10-17 14:34:59.585076,15,EventType.ACTIVITY_COMPLETE
c5081,DISASSEMBLY,1,2022-10-17 14:56:03.369629,8,EventType.ACTIVITY_COMPLETE
c5071,RECEPTION,0,2022-10-17 14:59:22.516501,29,EventType.ACTIVITY_COMPLETE
c5086,RECEPTION,0,2022-10-17 15:26:06.675531,47,EventType.ACTIVITY_COMPLETE
c5085,RECEPTION,0,2022-10-17 15:37:10.840438,1,EventType.ACTIVITY_COMPLETE
c5081,ACKNOWLEDGEMENT,2,2022-10-17 15:47:32.845042,5,EventType.ACTIVITY_COMPLETE
c5075,ACKNOWLEDGEMENT,2,2022-10-17 15:49:38.609435,49,EventType.ACTIVITY_COMPLETE
c5079,DISASSEMBLY,1,2022-10-17 16:05:12.346040,43,EventType.ACTIVITY_COMPLETE
c5075,DISASSEMBLY,1,2022-10-17 16:11:28.411881,28,EventType.ACTIVITY_COMPLETE
c5070,DISASSEMBLY,1,2022-10-17 16:27:16.899097,20,EventType.ACTIVITY_COMPLETE
c5083,ACKNOWLEDGEMENT,2,2022-10-17 16:27:43.936465,42,EventType.ACTIVITY_COMPLETE
c5078,DISASSEMBLY,1,2022-10-17 16:44:39.889197,6,EventType.ACTIVITY_COMPLETE
c5069,REPAIR,3,2022-10-17 16:51:04.950501,43,EventType.ACTIVITY_COMPLETE
c5072,DISASSEMBLY,1,2022-10-17 17:12:46.882792,46,EventType.ACTIVITY_COMPLETE
c5077,ACKNOWLEDGEMENT,2,2022-10-17 17:20:14.599625,36,EventType.ACTIVITY_COMPLETE
c5084,RECEPTION,0,2022-10-17 17:22:05.841820,45,EventType.ACTIVITY_COMPLETE
c5082,DISASSEMBLY,1,2022-10-17 17:31:51.296471,7,EventType.ACTIVITY_COMPLETE
c5080,DISASSEMBLY,1,2022-10-17 17:40:28.001506,12,EventType.ACTIVITY_COMPLETE
c5083,DISASSEMBLY,1,2022-10-17 17:45:28.835383,0,EventType.ACTIVITY_COMPLETE
c5073,DISASSEMBLY,1,2022-10-17 17:50:40.057141,15,EventType.ACTIVITY_COMPLETE
c5076,DISASSEMBLY,1,2022-10-17 17:55:43.818921,14,EventType.ACTIVITY_COMPLETE
c5077,DISASSEMBLY,1,2022-10-17 18:09:48.838923,23,EventType.ACTIVITY_COMPLETE
c5086,ACKNOWLEDGEMENT,2,2022-10-17 18:16:52.098735,28,EventType.ACTIVITY_COMPLETE
c5087,RECEPTION,0,2022-10-17 18:19:00.399839,48,EventType.ACTIVITY_COMPLETE
c5068,SHIPPING,6,2022-10-17 18:28:43.194917,18,EventType.ACTIVITY_COMPLETE
c5069,QUALITY_CONTROL,4,2022-10-17 18:35:10.870050,43,EventType.ACTIVITY_COMPLETE
c5075,REPAIR,3,2022-10-17 18:39:27.155481,19,EventType.ACTIVITY_COMPLETE
c5071,ACKNOWLEDGEMENT,2,2022-10-17 18:52:21.638595,30,EventType.ACTIVITY_COMPLETE
c5070,REPAIR,3,2022-10-17 19:02:45.861527,20,EventType.ACTIVITY_COMPLETE
c5081,REPAIR,3,2022-10-17 19:14:57.650461,29,EventType.ACTIVITY_COMPLETE
c5082,REPAIR,3,2022-10-17 19:21:11.641176,43,EventType.ACTIVITY_COMPLETE
c5071,DISASSEMBLY,1,2022-10-17 19:39:39.006732,15,EventType.ACTIVITY_COMPLETE
c5079,REPAIR,3,2022-10-17 19:55:22.955977,1,EventType.ACTIVITY_COMPLETE
c5072,REPAIR,3,2022-10-17 19:57:33.844306,28,EventType.ACTIVITY_COMPLETE
c5074,REPAIR,3,2022-10-17 20:11:22.587554,31,EventType.ACTIVITY_COMPLETE
c5076,ACKNOWLEDGEMENT,2,2022-10-17 20:14:28.728161,44,EventType.ACTIVITY_COMPLETE
c5080,ACKNOWLEDGEMENT,2,2022-10-17 20:22:36.300575,4,EventType.ACTIVITY_COMPLETE
c5088,RECEPTION,0,2022-10-17 20:31:49.306180,23,EventType.ACTIVITY_COMPLETE
c5085,DISASSEMBLY,1,2022-10-17 20:39:44.938239,11,EventType.ACTIVITY_COMPLETE
c5077,REPAIR,3,2022-10-17 21:04:08.963978,28,EventType.ACTIVITY_COMPLETE
c5086,DISASSEMBLY,1,2022-10-17 21:21:20.038190,32,EventType.ACTIVITY_COMPLETE
c5083,REPAIR,3,2022-10-17 21:38:15.992057,15,EventType.ACTIVITY_COMPLETE
c5067,CREATE_INVOICE,5,2022-10-17 22:25:40.579789,27,EventType.ACTIVITY_COMPLETE
c5078,ACKNOWLEDGEMENT,2,2022-10-17 23:12:28.556734,13,EventType.ACTIVITY_COMPLETE
c5084,ACKNOWLEDGEMENT,2,2022-10-17 23:28:33.709697,45,EventType.ACTIVITY_COMPLETE
c5084,DISASSEMBLY,1,2022-10-17 23:57:58.944025,49,EventType.ACTIVITY_COMPLETE
c5087,DISASSEMBLY,1,2022-10-18 00:11:45.863614,30,EventType.ACTIVITY_COMPLETE
c5085,ACKNOWLEDGEMENT,2,2022-10-18 01:12:06.954802,8,EventType.ACTIVITY_COMPLETE
c5069,CREATE_INVOICE,5,2022-10-18 07:03:55.489234,24,EventType.ACTIVITY_COMPLETE
c5073,ACKNOWLEDGEMENT,2,2022-10-18 07:09:09.111268,25,EventType.ACTIVITY_COMPLETE
c5070,QUALITY_CONTROL,4,2022-10-18 07:46:56.877919,44,EventType.ACTIVITY_COMPLETE
c5090,RECEPTION,0,2022-10-18 07:51:49.358435,31,EventType.ACTIVITY_COMPLETE
c5082,QUALITY_CONTROL,4,2022-10-18 07:59:28.635699,17,EventType.ACTIVITY_COMPLETE
c5081,QUALITY_CONTROL,4,2022-10-18 08:00:43.576735,25,EventType.ACTIVITY_COMPLETE
c5079,QUALITY_CONTROL,4,2022-10-18 08:09:40.381915,13,EventType.ACTIVITY_COMPLETE
c5075,QUALITY_CONTROL,4,2022-10-18 08:17:52.776462,32,EventType.ACTIVITY_COMPLETE
c5071,REPAIR,3,2022-10-18 08:40:40.611309,34,EventType.ACTIVITY_COMPLETE
c5074,QUALITY_CONTROL,4,2022-10-18 08:45:44.538741,2,EventType.ACTIVITY_COMPLETE
c5077,QUALITY_CONTROL,4,2022-10-18 08:49:30.496833,19,EventType.ACTIVITY_COMPLETE
c5078,REPAIR,3,2022-10-18 08:56:39.688210,24,EventType.ACTIVITY_COMPLETE
c5083,QUALITY_CONTROL,4,2022-10-18 09:02:46.731283,40,EventType.ACTIVITY_COMPLETE
c5086,REPAIR,3,2022-10-18 09:09:13.414263,39,EventType.ACTIVITY_COMPLETE
c5074,CREATE_INVOICE,5,2022-10-18 09:16:33.227059,2,EventType.ACTIVITY_COMPLETE
c5072,QUALITY_CONTROL,4,2022-10-18 09:18:12.789065,21,EventType.ACTIVITY_COMPLETE
c5077,CREATE_INVOICE,5,2022-10-18 09:37:37.138793,19,EventType.ACTIVITY_COMPLETE
c5089,RECEPTION,0,2022-10-18 10:05:22.455353,16,EventType.ACTIVITY_COMPLETE
c5076,REPAIR,3,2022-10-18 10:08:36.667638,7,EventType.ACTIVITY_COMPLETE
c5080,REPAIR,3,2022-10-18 10:15:59.613916,47,EventType.ACTIVITY_COMPLETE
c5090,ACKNOWLEDGEMENT,2,2022-10-18 10:27:27.344978,14,EventType.ACTIVITY_COMPLETE
c5084,REPAIR,3,2022-10-18 10:28:16.625612,25,EventType.ACTIVITY_COMPLETE
c5085,REPAIR,3,2022-10-18 10:30:53.290503,44,EventType.ACTIVITY_COMPLETE
c5069,SHIPPING,6,2022-10-18 10:39:59.632187,17,EventType.ACTIVITY_COMPLETE
c5071,QUALITY_CONTROL,4,2022-10-18 10:53:10.382368,34,EventType.ACTIVITY_COMPLETE
c5078,QUALITY_CONTROL,4,2022-10-18 11:07:25.391434,24,EventType.ACTIVITY_COMPLETE
c5091,RECEPTION,0,2022-10-18 11:07:25.986089,31,EventType.ACTIVITY_COMPLETE
c5086,QUALITY_CONTROL,4,2022-10-18 11:13:56.977004,29,EventType.ACTIVITY_COMPLETE
c5079,CREATE_INVOICE,5,2022-10-18 11:22:02.554827,13,EventType.ACTIVITY_COMPLETE
c5073,REPAIR,3,2022-10-18 11:30:15.909076,15,EventType.ACTIVITY_COMPLETE
c5072,CREATE_INVOICE,5,2022-10-18 11:36:01.984588,37,EventType.ACTIVITY_COMPLETE
c5076,QUALITY_CONTROL,4,2022-10-18 11:55:53.138259,19,EventType.ACTIVITY_COMPLETE
c5088,DISASSEMBLY,1,2022-10-18 12:05:39.951318,30,EventType.ACTIVITY_COMPLETE
c5085,QUALITY_CONTROL,4,2022-10-18 12:17:02.770456,47,EventType.ACTIVITY_COMPLETE
c5084,QUALITY_CONTROL,4,2022-10-18 12:26:15.107324,7,EventType.ACTIVITY_COMPLETE
c5071,CREATE_INVOICE,5,2022-10-18 12:28:09.519748,21,EventType.ACTIVITY_COMPLETE
c5080,QUALITY_CONTROL,4,2022-10-18 12:28:38.607413,2,EventType.ACTIVITY_COMPLETE
c5087,ACKNOWLEDGEMENT,2,2022-10-18 12:36:49.766358,22,EventType.ACTIVITY_COMPLETE
c5076,CREATE_INVOICE,5,2022-10-18 12:42:22.310907,15,EventType.ACTIVITY_COMPLETE
c5090,DISASSEMBLY,1,2022-10-18 12:58:33.094155,35,EventType.ACTIVITY_COMPLETE
c5077,SHIPPING,6,2022-10-18 13:10:16.681760,39,EventType.ACTIVITY_COMPLETE
c5083,CREATE_INVOICE,5,2022-10-18 13:13:42.832156,3,EventType.ACTIVITY_COMPLETE
c5080,CREATE_INVOICE,5,2022-10-18 13:23:55.651289,21,EventType.ACTIVITY_COMPLETE
c5073,QUALITY_CONTROL,4,2022-10-18 13:32:28.884753,49,EventType.ACTIVITY_COMPLETE
c5073,CREATE_INVOICE,5,2022-10-18 13:45:57.859804,49,EventType.ACTIVITY_COMPLETE
c5079,SHIPPING,6,2022-10-18 14:16:47.294508,13,EventType.ACTIVITY_COMPLETE
c5074,SHIPPING,6,2022-10-18 14:33:06.752333,43,EventType.ACTIVITY_COMPLETE
c5076,SHIPPING,6,2022-10-18 14:45:48.863935,15,EventType.ACTIVITY_COMPLETE
c5091,ACKNOWLEDGEMENT,2,2022-10-18 14:47:56.077275,34,EventType.ACTIVITY_COMPLETE
c5088,ACKNOWLEDGEMENT,2,2022-10-18 14:53:04.812669,9,EventType.ACTIVITY_COMPLETE
c5073,SHIPPING,6,2022-10-18 15:42:03.574381,33,EventType.ACTIVITY_COMPLETE
c5089,ACKNOWLEDGEMENT,2,2022-10-18 15:59:17.503450,40,EventType.ACTIVITY_COMPLETE
c5089,DISASSEMBLY,1,2022-10-18 16:09:56.922772,16,EventType.ACTIVITY_COMPLETE
c5087,REPAIR,3,2022-10-18 16:12:54.326672,31,EventType.ACTIVITY_COMPLETE
c5082,REPAIR,5,2022-10-18 16:29:53.075844,27,EventType.ACTIVITY_COMPLETE
c5080,SHIPPING,6,2022-10-18 16:35:03.396796,40,EventType.ACTIVITY_COMPLETE
c5088,REPAIR,3,2022-10-18 16:49:57.257979,9,EventType.ACTIVITY_COMPLETE
c5071,SHIPPING,6,2022-10-18 16:50:41.754470,30,EventType.ACTIVITY_COMPLETE
c5085,CREATE_INVOICE,5,2022-10-18 16:53:22.708353,25,EventType.ACTIVITY_COMPLETE
c5090,REPAIR,3,2022-10-18 16:53:49.434600,2,EventType.ACTIVITY_COMPLETE
c5075,REPAIR,5,2022-10-18 17:16:16.294865,32,EventType.ACTIVITY_COMPLETE
c5070,CREATE_INVOICE,5,2022-10-18 17:37:01.342924,42,EventType.ACTIVITY_COMPLETE
c5091,DISASSEMBLY,1,2022-10-18 17:56:43.530525,14,EventType.ACTIVITY_COMPLETE
c5087,QUALITY_CONTROL,4,2022-10-18 18:00:00.438053,49,EventType.ACTIVITY_COMPLETE
c5082,QUALITY_CONTROL,6,2022-10-18 18:06:55.866110,13,EventType.ACTIVITY_COMPLETE
c5089,REPAIR,3,2022-10-18 18:34:17.794244,48,EventType.ACTIVITY_COMPLETE
c5075,QUALITY_CONTROL,6,2022-10-18 18:41:27.217884,36,EventType.ACTIVITY_COMPLETE
c5083,SHIPPING,6,2022-10-18 18:44:59.796013,4,EventType.ACTIVITY_COMPLETE
c5092,RECEPTION,0,2022-10-18 18:47:33.229651,5,EventType.ACTIVITY_COMPLETE
c5087,CREATE_INVOICE,5,2022-10-18 18:54:36.301362,48,EventType.ACTIVITY_COMPLETE
c5090,QUALITY_CONTROL,4,2022-10-18 18:56:36.952855,25,EventType.ACTIVITY_COMPLETE
c5088,QUALITY_CONTROL,4,2022-10-18 19:01:18.402234,33,EventType.ACTIVITY_COMPLETE
c5078,CREATE_INVOICE,5,2022-10-18 19:02:21.410891,24,EventType.ACTIVITY_COMPLETE
c5095,RECEPTION,0,2022-10-18 19:33:19.811497,0,EventType.ACTIVITY_COMPLETE
c5085,SHIPPING,6,2022-10-18 19:39:07.236134,30,EventType.ACTIVITY_COMPLETE
c5094,RECEPTION,0,2022-10-18 19:58:02.978554,21,EventType.ACTIVITY_COMPLETE
c5072,SHIPPING,6,2022-10-18 19:59:09.284199,37,EventType.ACTIVITY_COMPLETE
c5084,REPAIR,5,2022-10-18 20:21:11.059223,44,EventType.ACTIVITY_COMPLETE
c5089,QUALITY_CONTROL,4,2022-10-18 20:55:28.717064,25,EventType.ACTIVITY_COMPLETE
c5091,REPAIR,3,2022-10-18 21:03:58.002051,14,EventType.ACTIVITY_COMPLETE
c5081,CREATE_INVOICE,5,2022-10-18 21:17:45.818868,25,EventType.ACTIVITY_COMPLETE
c5093,RECEPTION,0,2022-10-18 21:41:06.868084,22,EventType.ACTIVITY_COMPLETE
c5086,CREATE_INVOICE,5,2022-10-18 22:29:24.759915,29,EventType.ACTIVITY_COMPLETE
c5067,SHIPPING,6,2022-10-18 22:50:10.588566,11,EventType.ACTIVITY_COMPLETE
c5082,CREATE_INVOICE,7,2022-10-19 00:52:11.830308,48,EventType.ACTIVITY_COMPLETE
c5070,SHIPPING,6,2022-10-19 04:16:38.053686,45,EventType.ACTIVITY_COMPLETE
c5088,CREATE_INVOICE,5,2022-10-19 06:39:20.037832,11,EventType.ACTIVITY_COMPLETE
c5075,CREATE_INVOICE,7,2022-10-19 06:42:48.314613,32,EventType.ACTIVITY_COMPLETE
c5084,QUALITY_CONTROL,6,2022-10-19 07:06:15.153532,17,EventType.ACTIVITY_COMPLETE
c5091,QUALITY_CONTROL,4,2022-10-19 08:06:11.815687,24,EventType.ACTIVITY_COMPLETE
c5097,RECEPTION,0,2022-10-19 08:41:37.743534,39,EventType.ACTIVITY_COMPLETE
c5087,SHIPPING,6,2022-10-19 08:53:57.116886,40,EventType.ACTIVITY_COMPLETE
c5090,CREATE_INVOICE,5,2022-10-19 08:54:50.159576,23,EventType.ACTIVITY_COMPLETE
c5082,SHIPPING,8,2022-10-19 09:15:59.278147,33,EventType.ACTIVITY_COMPLETE
c5093,ACKNOWLEDGEMENT,2,2022-10-19 09:31:52.780204,32,EventType.ACTIVITY_COMPLETE
c5091,CREATE_INVOICE,5,2022-10-19 10:22:03.309597,36,EventType.ACTIVITY_COMPLETE
c5096,RECEPTION,0,2022-10-19 10:31:51.229836,40,EventType.ACTIVITY_COMPLETE
c5081,SHIPPING,6,2022-10-19 10:40:14.345145,31,EventType.ACTIVITY_COMPLETE
c5094,DISASSEMBLY,1,2022-10-19 11:14:51.830956,13,EventType.ACTIVITY_COMPLETE
c5095,ACKNOWLEDGEMENT,2,2022-10-19 11:22:56.563540,12,EventType.ACTIVITY_COMPLETE
c5092,ACKNOWLEDGEMENT,2,2022-10-19 11:28:58.047527,42,EventType.ACTIVITY_COMPLETE
c5090,SHIPPING,6,2022-10-19 11:48:40.113912,43,EventType.ACTIVITY_COMPLETE
c5084,CREATE_INVOICE,7,2022-10-19 12:11:07.128536,7,EventType.ACTIVITY_COMPLETE
c5086,SHIPPING,6,2022-10-19 12:19:29.536186,6,EventType.ACTIVITY_COMPLETE
c5078,SHIPPING,6,2022-10-19 12:23:30.392916,22,EventType.ACTIVITY_COMPLETE
c5092,DISASSEMBLY,1,2022-10-19 12:24:13.721595,10,EventType.ACTIVITY_COMPLETE
c5088,SHIPPING,6,2022-10-19 12:25:13.380050,19,EventType.ACTIVITY_COMPLETE
c5095,DISASSEMBLY,1,2022-10-19 12:34:56.470686,26,EventType.ACTIVITY_COMPLETE
c5089,REPAIR,5,2022-10-19 13:16:04.506884,46,EventType.ACTIVITY_COMPLETE
c5099,RECEPTION,0,2022-10-19 13:20:51.440950,23,EventType.ACTIVITY_COMPLETE
c5093,DISASSEMBLY,1,2022-10-19 13:25:59.939672,11,EventType.ACTIVITY_COMPLETE
c5089,QUALITY_CONTROL,6,2022-10-19 14:14:52.443074,0,EventType.ACTIVITY_COMPLETE
c5075,SHIPPING,8,2022-10-19 14:29:52.492260,48,EventType.ACTIVITY_COMPLETE
c5095,REPAIR,3,2022-10-19 14:58:56.454843,26,EventType.ACTIVITY_COMPLETE
c5096,DISASSEMBLY,1,2022-10-19 15:17:49.930299,24,EventType.ACTIVITY_COMPLETE
c5097,DISASSEMBLY,1,2022-10-19 15:51:17.293725,8,EventType.ACTIVITY_COMPLETE
c5094,ACKNOWLEDGEMENT,2,2022-10-19 16:30:10.931560,16,EventType.ACTIVITY_COMPLETE
c5096,ACKNOWLEDGEMENT,2,2022-10-19 16:41:13.187271,35,EventType.ACTIVITY_COMPLETE
c5095,QUALITY_CONTROL,4,2022-10-19 16:52:17.166999,5,EventType.ACTIVITY_COMPLETE
c5084,SHIPPING,8,2022-10-19 17:24:34.137217,37,EventType.ACTIVITY_COMPLETE
c5092,REPAIR,3,2022-10-19 17:45:11.219593,13,EventType.ACTIVITY_COMPLETE
c5093,REPAIR,3,2022-10-19 17:56:55.742350,36,EventType.ACTIVITY_COMPLETE
c5089,REPAIR,7,2022-10-19 18:14:48.210492,33,EventType.ACTIVITY_COMPLETE
c5095,CREATE_INVOICE,5,2022-10-19 18:20:43.545623,48,EventType.ACTIVITY_COMPLETE
c5089,QUALITY_CONTROL,8,2022-10-19 18:44:18.555111,37,EventType.ACTIVITY_COMPLETE
c5099,DISASSEMBLY,1,2022-10-19 19:29:42.550328,12,EventType.ACTIVITY_COMPLETE
c5096,REPAIR,3,2022-10-19 19:43:38.112600,0,EventType.ACTIVITY_COMPLETE
c5093,QUALITY_CONTROL,4,2022-10-19 19:46:57.289715,35,EventType.ACTIVITY_COMPLETE
c5092,QUALITY_CONTROL,4,2022-10-19 19:55:53.907030,45,EventType.ACTIVITY_COMPLETE
c5091,SHIPPING,6,2022-10-19 20:05:03.129419,38,EventType.ACTIVITY_COMPLETE
c5099,ACKNOWLEDGEMENT,2,2022-10-19 20:31:33.057424,10,EventType.ACTIVITY_COMPLETE
c5094,REPAIR,3,2022-10-19 20:46:23.975213,6,EventType.ACTIVITY_COMPLETE
c5097,ACKNOWLEDGEMENT,2,2022-10-19 21:01:21.513357,14,EventType.ACTIVITY_COMPLETE
c5098,RECEPTION,0,2022-10-20 02:06:31.334690,21,EventType.ACTIVITY_COMPLETE
c5095,SHIPPING,6,2022-10-20 03:17:51.034091,5,EventType.ACTIVITY_COMPLETE
c5089,REPAIR,9,2022-10-20 03:24:31.800558,37,EventType.ACTIVITY_COMPLETE
c5089,QUALITY_CONTROL,10,2022-10-20 06:30:47.428082,42,EventType.ACTIVITY_COMPLETE
c5100,RECEPTION,0,2022-10-20 07:53:29.108475,10,EventType.ACTIVITY_COMPLETE
c5096,QUALITY_CONTROL,4,2022-10-20 07:59:14.827440,13,EventType.ACTIVITY_COMPLETE
c5093,CREATE_INVOICE,5,2022-10-20 08:02:55.755009,49,EventType.ACTIVITY_COMPLETE
c5094,QUALITY_CONTROL,4,2022-10-20 08:04:43.866991,2,EventType.ACTIVITY_COMPLETE
c5097,REPAIR,3,2022-10-20 08:15:04.115483,31,EventType.ACTIVITY_COMPLETE
c5099,REPAIR,3,2022-10-20 08:41:03.188935,44,EventType.ACTIVITY_COMPLETE
c5097,QUALITY_CONTROL,4,2022-10-20 10:25:06.324381,40,EventType.ACTIVITY_COMPLETE
c5099,QUALITY_CONTROL,4,2022-10-20 10:49:29.338131,41,EventType.ACTIVITY_COMPLETE
c5100,ACKNOWLEDGEMENT,2,2022-10-20 11:21:08.346275,33,EventType.ACTIVITY_COMPLETE
c5094,CREATE_INVOICE,5,2022-10-20 11:40:46.318547,14,EventType.ACTIVITY_COMPLETE
c5098,DISASSEMBLY,1,2022-10-20 11:58:49.909231,11,EventType.ACTIVITY_COMPLETE
c5093,SHIPPING,6,2022-10-20 13:07:06.818229,10,EventType.ACTIVITY_COMPLETE
c5096,CREATE_INVOICE,5,2022-10-20 13:49:01.782942,26,EventType.ACTIVITY_COMPLETE
c5100,DISASSEMBLY,1,2022-10-20 13:50:48.770834,4,EventType.ACTIVITY_COMPLETE
c5092,CREATE_INVOICE,5,2022-10-20 15:18:42.909828,21,EventType.ACTIVITY_COMPLETE
c5100,REPAIR,3,2022-10-20 16:45:01.289077,10,EventType.ACTIVITY_COMPLETE
c5089,REPAIR,11,2022-10-20 16:48:47.418593,42,EventType.ACTIVITY_COMPLETE
c5096,SHIPPING,6,2022-10-20 16:50:07.924901,22,EventType.ACTIVITY_COMPLETE
c5101,RECEPTION,0,2022-10-20 17:06:56.449112,15,EventType.ACTIVITY_COMPLETE
c5089,QUALITY_CONTROL,12,2022-10-20 17:22:36.912926,38,EventType.ACTIVITY_COMPLETE
c5094,SHIPPING,6,2022-10-20 18:02:06.814953,6,EventType.ACTIVITY_COMPLETE
c5098,ACKNOWLEDGEMENT,2,2022-10-20 18:22:41.886678,46,EventType.ACTIVITY_COMPLETE
c5099,REPAIR,5,2022-10-20 18:32:19.949247,19,EventType.ACTIVITY_COMPLETE
c5100,QUALITY_CONTROL,4,2022-10-20 19:00:08.807839,4,EventType.ACTIVITY_COMPLETE
c5099,QUALITY_CONTROL,6,2022-10-20 19:30:43.801598,0,EventType.ACTIVITY_COMPLETE
c5101,ACKNOWLEDGEMENT,2,2022-10-20 19:42:27.415844,33,EventType.ACTIVITY_COMPLETE
c5098,REPAIR,3,2022-10-20 20:11:03.210748,15,EventType.ACTIVITY_COMPLETE
c5092,SHIPPING,6,2022-10-20 21:21:54.242656,2,EventType.ACTIVITY_COMPLETE
c5102,RECEPTION,0,2022-10-20 22:29:05.543730,40,EventType.ACTIVITY_COMPLETE
c5101,DISASSEMBLY,1,2022-10-20 23:37:05.753081,40,EventType.ACTIVITY_COMPLETE
c5089,CREATE_INVOICE,13,2022-10-21 00:27:53.978968,17,EventType.ACTIVITY_COMPLETE
c5100,CREATE_INVOICE,5,2022-10-21 06:07:28.721240,33,EventType.ACTIVITY_COMPLETE
c5089,SHIPPING,14,2022-10-21 07:21:03.713934,17,EventType.ACTIVITY_COMPLETE
c5097,CREATE_INVOICE,5,2022-10-21 07:42:19.142391,9,EventType.ACTIVITY_COMPLETE
c5098,QUALITY_CONTROL,4,2022-10-21 08:05:34.755376,20,EventType.ACTIVITY_COMPLETE
c5097,SHIPPING,6,2022-10-21 08:58:39.926330,33,EventType.ACTIVITY_COMPLETE
c5101,REPAIR,3,2022-10-21 09:10:11.860467,15,EventType.ACTIVITY_COMPLETE
c5104,RECEPTION,0,2022-10-21 09:40:17.857612,21,EventType.ACTIVITY_COMPLETE
c5102,ACKNOWLEDGEMENT,2,2022-10-21 10:11:46.121974,32,EventType.ACTIVITY_COMPLETE
c5099,REPAIR,7,2022-10-21 10:27:15.961607,31,EventType.ACTIVITY_COMPLETE
c5100,SHIPPING,6,2022-10-21 10:49:52.758478,38,EventType.ACTIVITY_COMPLETE
c5099,QUALITY_CONTROL,8,2022-10-21 10:55:59.677312,13,EventType.ACTIVITY_COMPLETE
c5101,QUALITY_CONTROL,4,2022-10-21 11:09:00.896763,37,EventType.ACTIVITY_COMPLETE
c5103,RECEPTION,0,2022-10-21 12:00:21.342384,0,EventType.ACTIVITY_COMPLETE
c5104,ACKNOWLEDGEMENT,2,2022-10-21 12:27:19.338828,29,EventType.ACTIVITY_COMPLETE
c5102,DISASSEMBLY,1,2022-10-21 12:44:55.064853,23,EventType.ACTIVITY_COMPLETE
c5104,DISASSEMBLY,1,2022-10-21 15:08:22.797838,24,EventType.ACTIVITY_COMPLETE
c5102,REPAIR,3,2022-10-21 15:43:24.695082,35,EventType.ACTIVITY_COMPLETE
c5105,RECEPTION,0,2022-10-21 16:46:22.147985,44,EventType.ACTIVITY_COMPLETE
c5104,REPAIR,3,2022-10-21 17:09:46.756486,16,EventType.ACTIVITY_COMPLETE
c5102,QUALITY_CONTROL,4,2022-10-21 17:52:06.507936,24,EventType.ACTIVITY_COMPLETE
c5101,CREATE_INVOICE,5,2022-10-21 18:04:20.795473,19,EventType.ACTIVITY_COMPLETE
c5103,ACKNOWLEDGEMENT,2,2022-10-21 19:12:35.422008,43,EventType.ACTIVITY_COMPLETE
c5099,REPAIR,9,2022-10-21 19:27:06.123575,45,EventType.ACTIVITY_COMPLETE
c5103,DISASSEMBLY,1,2022-10-21 20:51:10.180047,6,EventType.ACTIVITY_COMPLETE
c5098,CREATE_INVOICE,5,2022-10-22 03:11:58.674824,12,EventType.ACTIVITY_COMPLETE
c5099,QUALITY_CONTROL,10,2022-10-24 06:30:10.312317,39,EventType.ACTIVITY_COMPLETE
c5098,SHIPPING,6,2022-10-24 06:51:21.819516,28,EventType.ACTIVITY_COMPLETE
c5102,CREATE_INVOICE,5,2022-10-24 07:22:17.710268,23,EventType.ACTIVITY_COMPLETE
c5106,RECEPTION,0,2022-10-24 08:06:41.803651,20,EventType.ACTIVITY_COMPLETE
c5104,QUALITY_CONTROL,4,2022-10-24 08:14:38.743391,34,EventType.ACTIVITY_COMPLETE
c5112,RECEPTION,0,2022-10-24 09:04:46.721963,25,EventType.ACTIVITY_COMPLETE
c5108,RECEPTION,0,2022-10-24 09:30:21.433240,39,EventType.ACTIVITY_COMPLETE
