case:concept:name,prefix_length,concept:name,org:resource,case_elapsed_time,event_elapsed_time,day_in_week,seconds_in_day
c5057,6,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'ACKNOWLEDGEMENT', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['46', '34', '31', '35', '42', '2']","[0.0, 21433.30078125, 31789.353515625, 40994.28125, 85486.90625, 90244.109375]","[nan, 21433.30078125, 10356.052734375, 9204.927734375, 44492.62890625, 4757.197265625]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[32454.0, 53888.0, 64244.0, 73449.0, 31541.0, 36298.0]"
c5057,7,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'ACKNOWLEDGEMENT', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['46', '34', '31', '35', '42', '2', '15']","[0.0, 21433.30078125, 31789.353515625, 40994.28125, 85486.90625, 90244.109375, 105185.796875]","[nan, 21433.30078125, 10356.052734375, 9204.927734375, 44492.62890625, 4757.197265625, 14941.69140625]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[32454.0, 53888.0, 64244.0, 73449.0, 31541.0, 36298.0, 51240.0]"
c5055,1,['RECEPTION'],['31'],[0.0],[nan],[0.0],[33317.0]
c5055,2,"['RECEPTION', 'DISASSEMBLY']","['31', '31']","[0.0, 18940.919921875]","[nan, 18940.919921875]","[0.0, 0.0]","[33317.0, 52258.0]"
c5055,3,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT']","['31', '31', '10']","[0.0, 18940.919921875, 46773.6484375]","[nan, 18940.919921875, 27832.7265625]","[0.0, 0.0, 0.0]","[33317.0, 52258.0, 80091.0]"
c5055,4,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR']","['31', '31', '10', '15']","[0.0, 18940.919921875, 46773.6484375, 91485.3125]","[nan, 18940.919921875, 27832.7265625, 44711.6640625]","[0.0, 0.0, 0.0, 1.0]","[33317.0, 52258.0, 80091.0, 38402.0]"
c5055,5,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL']","['31', '31', '10', '15', '49']","[0.0, 18940.919921875, 46773.6484375, 91485.3125, 104027.3359375]","[nan, 18940.919921875, 27832.7265625, 44711.6640625, 12542.0234375]","[0.0, 0.0, 0.0, 1.0, 1.0]","[33317.0, 52258.0, 80091.0, 38402.0, 50944.0]"
c5055,6,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['31', '31', '10', '15', '49', '49']","[0.0, 18940.919921875, 46773.6484375, 91485.3125, 104027.3359375, 142460.53125]","[nan, 18940.919921875, 27832.7265625, 44711.6640625, 12542.0234375, 38433.19140625]","[0.0, 0.0, 0.0, 1.0, 1.0, 2.0]","[33317.0, 52258.0, 80091.0, 38402.0, 50944.0, 2977.0]"
c5055,7,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['31', '31', '10', '15', '49', '49', '43']","[0.0, 18940.919921875, 46773.6484375, 91485.3125, 104027.3359375, 142460.53125, 176715.1875]","[nan, 18940.919921875, 27832.7265625, 44711.6640625, 12542.0234375, 38433.19140625, 34254.66015625]","[0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0]","[33317.0, 52258.0, 80091.0, 38402.0, 50944.0, 2977.0, 37232.0]"
c5054,1,['RECEPTION'],['26'],[0.0],[nan],[0.0],[38363.0]
c5054,2,"['RECEPTION', 'ACKNOWLEDGEMENT']","['26', '47']","[0.0, 9765.9072265625]","[nan, 9765.9072265625]","[0.0, 0.0]","[38363.0, 48129.0]"
c5054,3,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY']","['26', '47', '26']","[0.0, 9765.9072265625, 19173.564453125]","[nan, 9765.9072265625, 9407.6572265625]","[0.0, 0.0, 0.0]","[38363.0, 48129.0, 57536.0]"
c5054,4,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR']","['26', '47', '26', '22']","[0.0, 9765.9072265625, 19173.564453125, 27322.888671875]","[nan, 9765.9072265625, 9407.6572265625, 8149.32470703125]","[0.0, 0.0, 0.0, 0.0]","[38363.0, 48129.0, 57536.0, 65686.0]"
c5054,5,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL']","['26', '47', '26', '22', '34']","[0.0, 9765.9072265625, 19173.564453125, 27322.888671875, 76931.6796875]","[nan, 9765.9072265625, 9407.6572265625, 8149.32470703125, 49608.79296875]","[0.0, 0.0, 0.0, 0.0, 1.0]","[38363.0, 48129.0, 57536.0, 65686.0, 28895.0]"
c5054,6,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['26', '47', '26', '22', '34', '29']","[0.0, 9765.9072265625, 19173.564453125, 27322.888671875, 76931.6796875, 83145.1015625]","[nan, 9765.9072265625, 9407.6572265625, 8149.32470703125, 49608.79296875, 6213.41796875]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[38363.0, 48129.0, 57536.0, 65686.0, 28895.0, 35108.0]"
c5054,7,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['26', '47', '26', '22', '34', '29', '1']","[0.0, 9765.9072265625, 19173.564453125, 27322.888671875, 76931.6796875, 83145.1015625, 103332.25]","[nan, 9765.9072265625, 9407.6572265625, 8149.32470703125, 49608.79296875, 6213.41796875, 20187.1484375]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[38363.0, 48129.0, 57536.0, 65686.0, 28895.0, 35108.0, 55295.0]"
c5066,1,['RECEPTION'],['33'],[0.0],[nan],[0.0],[39819.0]
c5066,2,"['RECEPTION', 'ACKNOWLEDGEMENT']","['33', '2']","[0.0, 13387.9130859375]","[nan, 13387.9130859375]","[0.0, 0.0]","[39819.0, 53207.0]"
c5066,3,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY']","['33', '2', '33']","[0.0, 13387.9130859375, 26175.94921875]","[nan, 13387.9130859375, 12788.0361328125]","[0.0, 0.0, 0.0]","[39819.0, 53207.0, 65995.0]"
c5066,4,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR']","['33', '2', '33', '17']","[0.0, 13387.9130859375, 26175.94921875, 84345.7109375]","[nan, 13387.9130859375, 12788.0361328125, 58169.7578125]","[0.0, 0.0, 0.0, 1.0]","[39819.0, 53207.0, 65995.0, 37765.0]"
c5066,5,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'REPAIR']","['33', '2', '33', '17', '34']","[0.0, 13387.9130859375, 26175.94921875, 84345.7109375, 115090.9140625]","[nan, 13387.9130859375, 12788.0361328125, 58169.7578125, 30745.20703125]","[0.0, 0.0, 0.0, 1.0, 1.0]","[39819.0, 53207.0, 65995.0, 37765.0, 68510.0]"
c5066,6,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'REPAIR', 'QUALITY_CONTROL']","['33', '2', '33', '17', '34', '22']","[0.0, 13387.9130859375, 26175.94921875, 84345.7109375, 115090.9140625, 158502.890625]","[nan, 13387.9130859375, 12788.0361328125, 58169.7578125, 30745.20703125, 43411.96875]","[0.0, 0.0, 0.0, 1.0, 1.0, 2.0]","[39819.0, 53207.0, 65995.0, 37765.0, 68510.0, 25522.0]"
c5066,7,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['33', '2', '33', '17', '34', '22', '5']","[0.0, 13387.9130859375, 26175.94921875, 84345.7109375, 115090.9140625, 158502.890625, 162565.109375]","[nan, 13387.9130859375, 12788.0361328125, 58169.7578125, 30745.20703125, 43411.96875, 4062.22802734375]","[0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0]","[39819.0, 53207.0, 65995.0, 37765.0, 68510.0, 25522.0, 29584.0]"
c5066,8,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['33', '2', '33', '17', '34', '22', '5', '25']","[0.0, 13387.9130859375, 26175.94921875, 84345.7109375, 115090.9140625, 158502.890625, 162565.109375, 176878.0625]","[nan, 13387.9130859375, 12788.0361328125, 58169.7578125, 30745.20703125, 43411.96875, 4062.22802734375, 14312.94921875]","[0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0]","[39819.0, 53207.0, 65995.0, 37765.0, 68510.0, 25522.0, 29584.0, 43897.0]"
c5060,1,['RECEPTION'],['42'],[0.0],[nan],[0.0],[41800.0]
c5060,2,"['RECEPTION', 'DISASSEMBLY']","['42', '8']","[0.0, 21131.646484375]","[nan, 21131.646484375]","[0.0, 0.0]","[41800.0, 62932.0]"
c5060,3,"['RECEPTION', 'DISASSEMBLY', 'REPAIR']","['42', '8', '32']","[0.0, 21131.646484375, 34336.84765625]","[nan, 21131.646484375, 13205.201171875]","[0.0, 0.0, 0.0]","[41800.0, 62932.0, 76137.0]"
c5060,4,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL']","['42', '8', '32', '49']","[0.0, 21131.646484375, 34336.84765625, 77313.59375]","[nan, 21131.646484375, 13205.201171875, 42976.74609375]","[0.0, 0.0, 0.0, 1.0]","[41800.0, 62932.0, 76137.0, 32714.0]"
c5060,5,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['42', '8', '32', '49', '29']","[0.0, 21131.646484375, 34336.84765625, 77313.59375, 279683.5]","[nan, 21131.646484375, 13205.201171875, 42976.74609375, 202369.921875]","[0.0, 0.0, 0.0, 1.0, 3.0]","[41800.0, 62932.0, 76137.0, 32714.0, 62284.0]"
c5060,6,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['42', '8', '32', '49', '29', '11']","[0.0, 21131.646484375, 34336.84765625, 77313.59375, 279683.5, 292368.0625]","[nan, 21131.646484375, 13205.201171875, 42976.74609375, 202369.921875, 12684.5546875]","[0.0, 0.0, 0.0, 1.0, 3.0, 3.0]","[41800.0, 62932.0, 76137.0, 32714.0, 62284.0, 74968.0]"
c5060,7,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING', 'ACKNOWLEDGEMENT']","['42', '8', '32', '49', '29', '11', '30']","[0.0, 21131.646484375, 34336.84765625, 77313.59375, 279683.5, 292368.0625, 357635.03125]","[nan, 21131.646484375, 13205.201171875, 42976.74609375, 202369.921875, 12684.5546875, 65266.9765625]","[0.0, 0.0, 0.0, 1.0, 3.0, 3.0, 4.0]","[41800.0, 62932.0, 76137.0, 32714.0, 62284.0, 74968.0, 53835.0]"
c5062,1,['RECEPTION'],['9'],[0.0],[nan],[0.0],[47142.0]
c5062,2,"['RECEPTION', 'DISASSEMBLY']","['9', '39']","[0.0, 25861.833984375]","[nan, 25861.833984375]","[0.0, 0.0]","[47142.0, 73004.0]"
c5062,3,"['RECEPTION', 'DISASSEMBLY', 'REPAIR']","['9', '39', '9']","[0.0, 25861.833984375, 76472.734375]","[nan, 25861.833984375, 50610.90234375]","[0.0, 0.0, 1.0]","[47142.0, 73004.0, 37215.0]"
c5062,4,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL']","['9', '39', '9', '0']","[0.0, 25861.833984375, 76472.734375, 85351.6328125]","[nan, 25861.833984375, 50610.90234375, 8878.8974609375]","[0.0, 0.0, 1.0, 1.0]","[47142.0, 73004.0, 37215.0, 46093.0]"
c5062,5,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['9', '39', '9', '0', '7']","[0.0, 25861.833984375, 76472.734375, 85351.6328125, 93445.9453125]","[nan, 25861.833984375, 50610.90234375, 8878.8974609375, 8094.310546875]","[0.0, 0.0, 1.0, 1.0, 1.0]","[47142.0, 73004.0, 37215.0, 46093.0, 54188.0]"
c5062,6,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['9', '39', '9', '0', '7', '12']","[0.0, 25861.833984375, 76472.734375, 85351.6328125, 93445.9453125, 110831.1015625]","[nan, 25861.833984375, 50610.90234375, 8878.8974609375, 8094.310546875, 17385.158203125]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[47142.0, 73004.0, 37215.0, 46093.0, 54188.0, 71573.0]"
c5062,7,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING', 'ACKNOWLEDGEMENT']","['9', '39', '9', '0', '7', '12', '13']","[0.0, 25861.833984375, 76472.734375, 85351.6328125, 93445.9453125, 110831.1015625, 155432.234375]","[nan, 25861.833984375, 50610.90234375, 8878.8974609375, 8094.310546875, 17385.158203125, 44601.13671875]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[47142.0, 73004.0, 37215.0, 46093.0, 54188.0, 71573.0, 29774.0]"
c5067,1,['RECEPTION'],['18'],[0.0],[nan],[0.0],[48910.0]
c5067,2,"['RECEPTION', 'DISASSEMBLY']","['18', '18']","[0.0, 24266.349609375]","[nan, 24266.349609375]","[0.0, 0.0]","[48910.0, 73176.0]"
c5067,3,"['RECEPTION', 'DISASSEMBLY', 'REPAIR']","['18', '18', '44']","[0.0, 24266.349609375, 69587.2734375]","[nan, 24266.349609375, 45320.92578125]","[0.0, 0.0, 1.0]","[48910.0, 73176.0, 32097.0]"
c5067,4,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL']","['18', '18', '44', '49']","[0.0, 24266.349609375, 69587.2734375, 79367.9375]","[nan, 24266.349609375, 45320.92578125, 9780.6611328125]","[0.0, 0.0, 1.0, 1.0]","[48910.0, 73176.0, 32097.0, 41878.0]"
c5067,5,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['18', '18', '44', '49', '45']","[0.0, 24266.349609375, 69587.2734375, 79367.9375, 82020.96875]","[nan, 24266.349609375, 45320.92578125, 9780.6611328125, 2653.029052734375]","[0.0, 0.0, 1.0, 1.0, 1.0]","[48910.0, 73176.0, 32097.0, 41878.0, 44531.0]"
c5067,6,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['18', '18', '44', '49', '45', '16']","[0.0, 24266.349609375, 69587.2734375, 79367.9375, 82020.96875, 98907.5859375]","[nan, 24266.349609375, 45320.92578125, 9780.6611328125, 2653.029052734375, 16886.619140625]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[48910.0, 73176.0, 32097.0, 41878.0, 44531.0, 61417.0]"
c5067,7,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING', 'ACKNOWLEDGEMENT']","['18', '18', '44', '49', '45', '16', '46']","[0.0, 24266.349609375, 69587.2734375, 79367.9375, 82020.96875, 98907.5859375, 117632.6171875]","[nan, 24266.349609375, 45320.92578125, 9780.6611328125, 2653.029052734375, 16886.619140625, 18725.037109375]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[48910.0, 73176.0, 32097.0, 41878.0, 44531.0, 61417.0, 80142.0]"
c5068,1,['RECEPTION'],['9'],[0.0],[nan],[0.0],[52943.0]
c5068,2,"['RECEPTION', 'ACKNOWLEDGEMENT']","['9', '6']","[0.0, 14638.2119140625]","[nan, 14638.2119140625]","[0.0, 0.0]","[52943.0, 67581.0]"
c5068,3,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY']","['9', '6', '38']","[0.0, 14638.2119140625, 26637.005859375]","[nan, 14638.2119140625, 11998.79296875]","[0.0, 0.0, 0.0]","[52943.0, 67581.0, 79580.0]"
c5068,4,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR']","['9', '6', '38', '37']","[0.0, 14638.2119140625, 26637.005859375, 76578.78125]","[nan, 14638.2119140625, 11998.79296875, 49941.7734375]","[0.0, 0.0, 0.0, 1.0]","[52943.0, 67581.0, 79580.0, 43122.0]"
c5068,5,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL']","['9', '6', '38', '37', '4']","[0.0, 14638.2119140625, 26637.005859375, 76578.78125, 86000.28125]","[nan, 14638.2119140625, 11998.79296875, 49941.7734375, 9421.5009765625]","[0.0, 0.0, 0.0, 1.0, 1.0]","[52943.0, 67581.0, 79580.0, 43122.0, 52543.0]"
c5068,6,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'REPAIR']","['9', '6', '38', '37', '4', '30']","[0.0, 14638.2119140625, 26637.005859375, 76578.78125, 86000.28125, 112435.1953125]","[nan, 14638.2119140625, 11998.79296875, 49941.7734375, 9421.5009765625, 26434.912109375]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[52943.0, 67581.0, 79580.0, 43122.0, 52543.0, 78978.0]"
c5068,7,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'REPAIR', 'QUALITY_CONTROL']","['9', '6', '38', '37', '4', '30', '33']","[0.0, 14638.2119140625, 26637.005859375, 76578.78125, 86000.28125, 112435.1953125, 149177.984375]","[nan, 14638.2119140625, 11998.79296875, 49941.7734375, 9421.5009765625, 26434.912109375, 36742.796875]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0]","[52943.0, 67581.0, 79580.0, 43122.0, 52543.0, 78978.0, 29321.0]"
c5068,8,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['9', '6', '38', '37', '4', '30', '33', '17']","[0.0, 14638.2119140625, 26637.005859375, 76578.78125, 86000.28125, 112435.1953125, 149177.984375, 184361.234375]","[nan, 14638.2119140625, 11998.79296875, 49941.7734375, 9421.5009765625, 26434.912109375, 36742.796875, 35183.2421875]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[52943.0, 67581.0, 79580.0, 43122.0, 52543.0, 78978.0, 29321.0, 64504.0]"
c5068,9,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['9', '6', '38', '37', '4', '30', '33', '17', '36']","[0.0, 14638.2119140625, 26637.005859375, 76578.78125, 86000.28125, 112435.1953125, 149177.984375, 184361.234375, 244448.203125]","[nan, 14638.2119140625, 11998.79296875, 49941.7734375, 9421.5009765625, 26434.912109375, 36742.796875, 35183.2421875, 60086.97265625]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0]","[52943.0, 67581.0, 79580.0, 43122.0, 52543.0, 78978.0, 29321.0, 64504.0, 38191.0]"
c5069,1,['RECEPTION'],['24'],[0.0],[nan],[0.0],[62142.0]
c5069,2,"['RECEPTION', 'ACKNOWLEDGEMENT']","['24', '43']","[0.0, 22647.00390625]","[nan, 22647.00390625]","[0.0, 0.0]","[62142.0, 84789.0]"
c5069,3,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY']","['24', '43', '2']","[0.0, 22647.00390625, 26751.328125]","[nan, 22647.00390625, 4104.32275390625]","[0.0, 0.0, 1.0]","[62142.0, 84789.0, 2494.0]"
c5069,4,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR']","['24', '43', '2', '45']","[0.0, 22647.00390625, 26751.328125, 59819.90625]","[nan, 22647.00390625, 4104.32275390625, 33068.578125]","[0.0, 0.0, 1.0, 1.0]","[62142.0, 84789.0, 2494.0, 35562.0]"
c5069,5,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL']","['24', '43', '2', '45', '17']","[0.0, 22647.00390625, 26751.328125, 59819.90625, 68632.59375]","[nan, 22647.00390625, 4104.32275390625, 33068.578125, 8812.6904296875]","[0.0, 0.0, 1.0, 1.0, 1.0]","[62142.0, 84789.0, 2494.0, 35562.0, 44375.0]"
c5069,6,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['24', '43', '2', '45', '17', '27']","[0.0, 22647.00390625, 26751.328125, 59819.90625, 68632.59375, 159620.96875]","[nan, 22647.00390625, 4104.32275390625, 33068.578125, 8812.6904296875, 90988.375]","[0.0, 0.0, 1.0, 1.0, 1.0, 2.0]","[62142.0, 84789.0, 2494.0, 35562.0, 44375.0, 48963.0]"
c5069,7,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['24', '43', '2', '45', '17', '27', '11']","[0.0, 22647.00390625, 26751.328125, 59819.90625, 68632.59375, 159620.96875, 182884.515625]","[nan, 22647.00390625, 4104.32275390625, 33068.578125, 8812.6904296875, 90988.375, 23263.548828125]","[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[62142.0, 84789.0, 2494.0, 35562.0, 44375.0, 48963.0, 72227.0]"
c5061,1,['RECEPTION'],['28'],[0.0],[nan],[0.0],[73567.0]
c5061,2,"['RECEPTION', 'DISASSEMBLY']","['28', '35']","[0.0, 58699.1640625]","[nan, 58699.1640625]","[0.0, 1.0]","[73567.0, 45866.0]"
c5061,3,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT']","['28', '35', '7']","[0.0, 58699.1640625, 61859.28125]","[nan, 58699.1640625, 3160.1142578125]","[0.0, 1.0, 1.0]","[73567.0, 45866.0, 49026.0]"
c5061,4,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR']","['28', '35', '7', '48']","[0.0, 58699.1640625, 61859.28125, 71034.5859375]","[nan, 58699.1640625, 3160.1142578125, 9175.3037109375]","[0.0, 1.0, 1.0, 1.0]","[73567.0, 45866.0, 49026.0, 58201.0]"
c5061,5,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL']","['28', '35', '7', '48', '32']","[0.0, 58699.1640625, 61859.28125, 71034.5859375, 78789.9453125]","[nan, 58699.1640625, 3160.1142578125, 9175.3037109375, 7755.36083984375]","[0.0, 1.0, 1.0, 1.0, 1.0]","[73567.0, 45866.0, 49026.0, 58201.0, 65957.0]"
c5061,6,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['28', '35', '7', '48', '32', '18']","[0.0, 58699.1640625, 61859.28125, 71034.5859375, 78789.9453125, 152683.484375]","[nan, 58699.1640625, 3160.1142578125, 9175.3037109375, 7755.36083984375, 73893.546875]","[0.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[73567.0, 45866.0, 49026.0, 58201.0, 65957.0, 53450.0]"
c5061,7,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['28', '35', '7', '48', '32', '18', '31']","[0.0, 58699.1640625, 61859.28125, 71034.5859375, 78789.9453125, 152683.484375, 157709.671875]","[nan, 58699.1640625, 3160.1142578125, 9175.3037109375, 7755.36083984375, 73893.546875, 5026.17919921875]","[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[73567.0, 45866.0, 49026.0, 58201.0, 65957.0, 53450.0, 58476.0]"
c5070,1,['RECEPTION'],['8'],[0.0],[nan],[1.0],[35372.0]
c5070,2,"['RECEPTION', 'DISASSEMBLY']","['8', '2']","[0.0, 14996.2470703125]","[nan, 14996.2470703125]","[1.0, 1.0]","[35372.0, 50368.0]"
c5070,3,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT']","['8', '2', '9']","[0.0, 14996.2470703125, 34287.9765625]","[nan, 14996.2470703125, 19291.728515625]","[1.0, 1.0, 1.0]","[35372.0, 50368.0, 69660.0]"
c5070,4,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR']","['8', '2', '9', '46']","[0.0, 14996.2470703125, 34287.9765625, 79281.65625]","[nan, 14996.2470703125, 19291.728515625, 44993.68359375]","[1.0, 1.0, 1.0, 2.0]","[35372.0, 50368.0, 69660.0, 28253.0]"
c5070,5,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL']","['8', '2', '9', '46', '4']","[0.0, 14996.2470703125, 34287.9765625, 79281.65625, 85817.9765625]","[nan, 14996.2470703125, 19291.728515625, 44993.68359375, 6536.31689453125]","[1.0, 1.0, 1.0, 2.0, 2.0]","[35372.0, 50368.0, 69660.0, 28253.0, 34790.0]"
c5070,6,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'REPAIR']","['8', '2', '9', '46', '4', '7']","[0.0, 14996.2470703125, 34287.9765625, 79281.65625, 85817.9765625, 113629.75]","[nan, 14996.2470703125, 19291.728515625, 44993.68359375, 6536.31689453125, 27811.7734375]","[1.0, 1.0, 1.0, 2.0, 2.0, 2.0]","[35372.0, 50368.0, 69660.0, 28253.0, 34790.0, 62601.0]"
c5070,7,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'REPAIR', 'QUALITY_CONTROL']","['8', '2', '9', '46', '4', '7', '32']","[0.0, 14996.2470703125, 34287.9765625, 79281.65625, 85817.9765625, 113629.75, 163894.09375]","[nan, 14996.2470703125, 19291.728515625, 44993.68359375, 6536.31689453125, 27811.7734375, 50264.3515625]","[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0]","[35372.0, 50368.0, 69660.0, 28253.0, 34790.0, 62601.0, 26466.0]"
c5070,8,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'REPAIR', 'QUALITY_CONTROL', 'REPAIR']","['8', '2', '9', '46', '4', '7', '32', '33']","[0.0, 14996.2470703125, 34287.9765625, 79281.65625, 85817.9765625, 113629.75, 163894.09375, 197114.0625]","[nan, 14996.2470703125, 19291.728515625, 44993.68359375, 6536.31689453125, 27811.7734375, 50264.3515625, 33219.96875]","[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0]","[35372.0, 50368.0, 69660.0, 28253.0, 34790.0, 62601.0, 26466.0, 59686.0]"
